link_from_QID	link_from_title	link_to_title
Q7666107	Sérgio Sant'Anna	Universidade de Iowa
Q7666107	Sérgio Sant'Anna	Universidade Federal do Rio de Janeiro
Q7666107	Sérgio Sant'Anna	Cult (revista)
Q7666107	Sérgio Sant'Anna	O Dia
Q7666107	Sérgio Sant'Anna	Folha de S.Paulo
Q7666107	Sérgio Sant'Anna	O Estado de S. Paulo
Q7666107	Sérgio Sant'Anna	Jornal do Brasil
Q7666107	Sérgio Sant'Anna	filme de ação
Q7666107	Sérgio Sant'Anna	ditadura militar brasileira
Q7666107	Sérgio Sant'Anna	tortura
Q7666107	Sérgio Sant'Anna	Mendigo
Q7666107	Sérgio Sant'Anna	prêmio Jabuti
Q7666107	Sérgio Sant'Anna	Tradução
Q7666107	Sérgio Sant'Anna	Alemanha
Q7666107	Sérgio Sant'Anna	Itália
Q7666107	Sérgio Sant'Anna	cinema
Q7666107	Sérgio Sant'Anna	Bruno Barreto
Q7666107	Sérgio Sant'Anna	Bossa Nova (filme)
Q7666107	Sérgio Sant'Anna	cartão-postal
Q7666107	Sérgio Sant'Anna	Beto Brant
Q7666107	Sérgio Sant'Anna	Crime Delicado
Q7666107	Sérgio Sant'Anna	David França Mendes
Q7666107	Sérgio Sant'Anna	Isaac Bernat
Q7666107	Sérgio Sant'Anna	Nina Morena
Q7666107	Sérgio Sant'Anna	Suzana Ribeiro
Q7666107	Sérgio Sant'Anna	Lorena da Silva
Q7666107	Sérgio Sant'Anna	Genézio de Barros
Q7666107	Sérgio Sant'Anna	COVID-19
Q7666107	Sérgio Sant'Anna	conto
Q7666107	Sérgio Sant'Anna	romance
Q7666107	Sérgio Sant'Anna	poesia
Q7666107	Sérgio Sant'Anna	peça de teatro
Q7666107	Sérgio Sant'Anna	Prêmio Jabuti
Q7666107	Sérgio Sant'Anna	novela
Q7666107	Sérgio Sant'Anna	Prêmio Jabuti
Q7666107	Sérgio Sant'Anna	A Senhorita Simpson
Q7666107	Sérgio Sant'Anna	O monstro (livro)
Q7666107	Sérgio Sant'Anna	Um Crime Delicado (romance)
Q7666107	Sérgio Sant'Anna	Prêmio Jabuti
Q7666107	Sérgio Sant'Anna	O Voo da Madrugada
Q7666107	Sérgio Sant'Anna	Prêmio Portugal Telecom
Q7666107	Sérgio Sant'Anna	Prêmio Clarice Lispector
Q7666107	Sérgio Sant'Anna	Prêmio Portugal Telecom
Q7666107	Sérgio Sant'Anna	Prêmio Jabuti
Q7666107	Sérgio Sant'Anna	1986
Q7666107	Sérgio Sant'Anna	Charles Kiefer
Q7666107	Sérgio Sant'Anna	Prêmio Jabuti
Q7666107	Sérgio Sant'Anna	1998
Q7666107	Sérgio Sant'Anna	João Gilberto Noll
Q7666107	Sérgio Sant'Anna	Carlos Nascimento Silva
Q7666107	Sérgio Sant'Anna	Sônia Coutinho
Q7666107	Sérgio Sant'Anna	Modesto Carone
Q493567	Peter Piot	Lovaina
Q493567	Peter Piot	17 de fevereiro
Q493567	Peter Piot	1949
Q493567	Peter Piot	médico
Q493567	Peter Piot	Bélgica
Q493567	Peter Piot	Microbiologia
Q493567	Peter Piot	Vírus da imunodeficiência humana
Q493567	Peter Piot	Vírus Ebola
Q493567	Peter Piot	1976
Q493567	Peter Piot	Sociedade Internacional de AIDS
Q493567	Peter Piot	1992
Q493567	Peter Piot	Universidade de Gante
Q493567	Peter Piot	Universidade da Antuérpia
Q493567	Peter Piot	Academia Nacional de Ciências dos Estados Unidos
Q493567	Peter Piot	1995
Q493567	Peter Piot	Alberto II da Bélgica
Q493567	Peter Piot	2013
Q493567	Peter Piot	Agência de Cooperação Internacional do Japão
Q493567	Peter Piot	Vírus Ebola
Q493567	Peter Piot	Doença por vírus Ébola
Q493567	Peter Piot	Zaire
Q493567	Peter Piot	década de 1980
Q493567	Peter Piot	Burundi
Q493567	Peter Piot	Costa do Marfim
Q493567	Peter Piot	Quénia
Q493567	Peter Piot	Tanzânia
Q493567	Peter Piot	Zaire
Q493567	Peter Piot	1994
Q493567	Peter Piot	2008
Q493567	Peter Piot	Fundação Bill e Melinda Gates
Q16940336	Nelson Meurer	Bom Retiro
Q16940336	Nelson Meurer	Santa Catarina
Q16940336	Nelson Meurer	Francisco Beltrão
Q16940336	Nelson Meurer	Paraná
Q16940336	Nelson Meurer	Partido Democrático Social
Q16940336	Nelson Meurer	Partido Progressista (1993)
Q16940336	Nelson Meurer	Progressistas
Q16940336	Nelson Meurer	agropecuarista
Q16940336	Nelson Meurer	Deputado federal
Q16940336	Nelson Meurer	Prefeito
Q16940336	Nelson Meurer	Francisco Beltrão
Q16940336	Nelson Meurer	Bom Retiro
Q16940336	Nelson Meurer	23 de julho
Q16940336	Nelson Meurer	1942
Q16940336	Nelson Meurer	Francisco Beltrão
Q16940336	Nelson Meurer	12 de julho
Q16940336	Nelson Meurer	2020
Q16940336	Nelson Meurer	agropecuarista
Q16940336	Nelson Meurer	político
Q16940336	Nelson Meurer	brasileiro
Q16940336	Nelson Meurer	Partido Progressista (Brasil)
Q16940336	Nelson Meurer	deputado federal
Q16940336	Nelson Meurer	Paraná
Q16940336	Nelson Meurer	Paraná
Q16940336	Nelson Meurer	Deputado Federal
Q16940336	Nelson Meurer	PPB
Q16940336	Nelson Meurer	PP
Q16940336	Nelson Meurer	Eduardo Cunha
Q16940336	Nelson Meurer	Afastamento e cassação de Eduardo Cunha
Q16940336	Nelson Meurer	Câmara dos Deputados
Q16940336	Nelson Meurer	Impeachment de Dilma Rousseff
Q16940336	Nelson Meurer	Governo Michel Temer
Q16940336	Nelson Meurer	PEC do Teto dos Gastos Públicos
Q16940336	Nelson Meurer	Reforma trabalhista no Brasil em 2017
Q16940336	Nelson Meurer	denúncia
Q16940336	Nelson Meurer	corrupção
Q16940336	Nelson Meurer	presidente
Q16940336	Nelson Meurer	Michel Temer
Q16940336	Nelson Meurer	PGR
Q16940336	Nelson Meurer	COVID-19
Q16940336	Nelson Meurer	político
Q16940336	Nelson Meurer	Operação Lava Jato
Q16940336	Nelson Meurer	Teori Zavascki
Q16940336	Nelson Meurer	Inquérito policial
Q16940336	Nelson Meurer	Procuradoria Geral da República
Q16940336	Nelson Meurer	Queiroz Galvão
Q16940336	Nelson Meurer	Supremo Tribunal Federal
Q16940336	Nelson Meurer	regime fechado
Q16940336	Nelson Meurer	corrupção passiva
Q16940336	Nelson Meurer	lavagem de dinheiro
Q16940336	Nelson Meurer	Operação Lava Jato
Q16940336	Nelson Meurer	Francisco Beltrão
Q217238	Jimmie Johnson	Estadunidenses
Q217238	Jimmie Johnson	El Cajon
Q217238	Jimmie Johnson	California
Q217238	Jimmie Johnson	Hendrick Motorsports
Q217238	Jimmie Johnson	2001
Q217238	Jimmie Johnson	Bank of America 500
Q217238	Jimmie Johnson	2002
Q217238	Jimmie Johnson	Auto Club 400
Q217238	Jimmie Johnson	2015
Q217238	Jimmie Johnson	AAA Texas 500
Q217238	Jimmie Johnson	1998
Q217238	Jimmie Johnson	2001
Q217238	Jimmie Johnson	2013
Q217238	Jimmie Johnson	2008
Q217238	Jimmie Johnson	El Cajon
Q217238	Jimmie Johnson	Califórnia
Q217238	Jimmie Johnson	17 de setembro
Q217238	Jimmie Johnson	1975
Q217238	Jimmie Johnson	Estados Unidos
Q217238	Jimmie Johnson	NASCAR Cup Series
Q217238	Jimmie Johnson	Dale Earnhardt
Q217238	Jimmie Johnson	Richard Petty
Q217238	Jimmie Johnson	500 Milhas de Daytona
Q217238	Jimmie Johnson	600 Milhas de Charlotte
Q217238	Jimmie Johnson	Southern 500
Q217238	Jimmie Johnson	Brickyard 400
Q217238	Jimmie Johnson	Dover International Speedway
Q217238	Jimmie Johnson	Martinsville Speedway
Q217238	Jimmie Johnson	Chevrolet
Q217238	Jimmie Johnson	Hendrick Motorsports
Q217238	Jimmie Johnson	National Association for Stock Car Auto Racing
Q217238	Jimmie Johnson	ESPN
Q217238	Jimmie Johnson	1998
Q217238	Jimmie Johnson	Busch Series
Q217238	Jimmie Johnson	2000
Q217238	Jimmie Johnson	Chevrolet
Q217238	Jimmie Johnson	Watkins Glen International
Q217238	Jimmie Johnson	2001
Q217238	Jimmie Johnson	Chicagoland Speedway
Q217238	Jimmie Johnson	Nextel Cup
Q217238	Jimmie Johnson	Hendrick Motorsports
Q217238	Jimmie Johnson	NASCAR Cup Series
Q217238	Jimmie Johnson	2002
Q217238	Jimmie Johnson	Hendrick Motorsports
Q217238	Jimmie Johnson	Jeff Gordon
Q217238	Jimmie Johnson	Ryan Newman
Q217238	Jimmie Johnson	NASCAR
Q217238	Jimmie Johnson	2003
Q217238	Jimmie Johnson	Matt Kenseth
Q217238	Jimmie Johnson	600 Milhas de Charlotte
Q217238	Jimmie Johnson	km
Q217238	Jimmie Johnson	2004
Q217238	Jimmie Johnson	Kurt Busch
Q217238	Jimmie Johnson	Homestead-Miami Speedway
Q217238	Jimmie Johnson	Greg Biffle
Q217238	Jimmie Johnson	2005
Q217238	Jimmie Johnson	Las Vegas Motor Speedway
Q217238	Jimmie Johnson	Indianapolis Motor Speedway
Q217238	Jimmie Johnson	Tony Stewart
Q217238	Jimmie Johnson	Bobby Labonte
Q217238	Jimmie Johnson	Dover International Speedway
Q217238	Jimmie Johnson	2006
Q217238	Jimmie Johnson	New Hampshire International Speedway
Q217238	Jimmie Johnson	Brian Vickers
Q217238	Jimmie Johnson	Martinsville Speedway
Q217238	Jimmie Johnson	2007
Q217238	Jimmie Johnson	2008
Q217238	Jimmie Johnson	2009
Q217238	Jimmie Johnson	2010
Q217238	Jimmie Johnson	Aaron's 499
Q217238	Jimmie Johnson	Clint Bowyer
Q217238	Jimmie Johnson	Brickyard 400
Q217238	Jimmie Johnson	Brad Keselowski
Q217238	Jimmie Johnson	Homestead-Miami Speedway
Q217238	Jimmie Johnson	2013
Q217238	Jimmie Johnson	Matt Kenseth
Q217238	Jimmie Johnson	500 Milhas de Daytona
Q217238	Jimmie Johnson	Coke Zero 400
Q217238	Jimmie Johnson	National Association for Stock Car Auto Racing
Q217238	Jimmie Johnson	Richard Petty
Q217238	Jimmie Johnson	Dale Earnhardt
Q217238	Jimmie Johnson	NASCAR Cup Series
Q217238	Jimmie Johnson	Atlanta Motor Speedway
Q217238	Jimmie Johnson	Auto Club Speedway
Q217238	Jimmie Johnson	Ford EcoBoost 400
Q217238	Jimmie Johnson	Bristol Motor Speedway
Q217238	Jimmie Johnson	Texas Motor Speedway
Q217238	Jimmie Johnson	Dover International Speedway
Q217238	Jimmie Johnson	Charlotte Motor Speedway
Q217238	Jimmie Johnson	Martin Truex Jr.
Q217238	Jimmie Johnson	Ryan Blaney
Q217238	Jimmie Johnson	Kyle Larson
Q217238	Jimmie Johnson	Aric Almirola
Q217238	Jimmie Johnson	International Race of Champions
Q217238	Jimmie Johnson	2003
Q217238	Jimmie Johnson	2004
Q217238	Jimmie Johnson	Espanha
Q217238	Jimmie Johnson	2002
Q217238	Jimmie Johnson	NASCAR
Q217238	Jimmie Johnson	Jeff Gordon
Q217238	Jimmie Johnson	Colin Edwards
Q217238	Jimmie Johnson	Monster Energy NASCAR Cup Series
Q217238	Jimmie Johnson	2002
Q217238	Jimmie Johnson	Auto Club 500
Q217238	Jimmie Johnson	California Speedway
Q217238	Jimmie Johnson	MBNA RacePoints 400
Q217238	Jimmie Johnson	Dover International Speedway
Q217238	Jimmie Johnson	MBNA NASCAR RacePoints 400
Q217238	Jimmie Johnson	2003
Q217238	Jimmie Johnson	Coca-Cola 600
Q217238	Jimmie Johnson	Lowe's Motor Speedway
Q217238	Jimmie Johnson	New England 300
Q217238	Jimmie Johnson	New Hampshire International Speedway
Q217238	Jimmie Johnson	Sylvania 300
Q217238	Jimmie Johnson	2004
Q217238	Jimmie Johnson	Carolina Dodge Dealers 400
Q217238	Jimmie Johnson	Darlington Raceway
Q217238	Jimmie Johnson	Pocono 500
Q217238	Jimmie Johnson	Pocono Raceway
Q217238	Jimmie Johnson	Pennsylvania 500
Q217238	Jimmie Johnson	UAW-GM Quality 500
Q217238	Jimmie Johnson	Subway 500
Q217238	Jimmie Johnson	Martinsville Speedway
Q217238	Jimmie Johnson	Bass Pro Shops MBNA 500
Q217238	Jimmie Johnson	Atlanta Motor Speedway
Q217238	Jimmie Johnson	2005
Q217238	Jimmie Johnson	UAW-DaimlerChrysler 400
Q217238	Jimmie Johnson	Las Vegas Motor Speedway
Q217238	Jimmie Johnson	MBNA NASCAR RacePoints 400
Q217238	Jimmie Johnson	2006
Q217238	Jimmie Johnson	Daytona 500
Q217238	Jimmie Johnson	Daytona International Speedway
Q217238	Jimmie Johnson	Aaron's 499
Q217238	Jimmie Johnson	Talladega Superspeedway
Q217238	Jimmie Johnson	Allstate 400 at The Brickyard
Q217238	Jimmie Johnson	Indianapolis Motor Speedway
Q217238	Jimmie Johnson	2016
Q217238	Jimmie Johnson	Bank of America 500
Q217238	Jimmie Johnson	Goody's Headache Relief Shot 500
Q217238	Jimmie Johnson	Ford EcoBoost 400
Q217238	Jimmie Johnson	Xfinity Series
Q217238	Jimmie Johnson	2001
Q217238	Jimmie Johnson	Chicagoland Speedway
Q217238	Jimmie Johnson	International Race of Champions
Q217238	Jimmie Johnson	2003
Q217238	Jimmie Johnson	Indianapolis Motor Speedway
Q34660	J. K. Rowling	Ordem do Império Britânico
Q34660	J. K. Rowling	Royal Society of Literature
Q34660	J. K. Rowling	Casa Branca
Q34660	J. K. Rowling	Yate
Q34660	J. K. Rowling	Gloucestershire
Q34660	J. K. Rowling	Reino Unido
Q34660	J. K. Rowling	escritor
Q34660	J. K. Rowling	Harry Potter
Q34660	J. K. Rowling	Fantasia (gênero)
Q34660	J. K. Rowling	drama
Q34660	J. K. Rowling	tragicomédia
Q34660	J. K. Rowling	romance policial
Q34660	J. K. Rowling	Ordem do Império Britânico
Q34660	J. K. Rowling	Royal Society of Literature
Q34660	J. K. Rowling	Yate
Q34660	J. K. Rowling	31 de julho
Q34660	J. K. Rowling	1965
Q34660	J. K. Rowling	escritor
Q34660	J. K. Rowling	roteirista
Q34660	J. K. Rowling	Produtor cinematográfico
Q34660	J. K. Rowling	Reino Unido
Q34660	J. K. Rowling	Harry Potter
Q34660	J. K. Rowling	Lista de livros mais vendidos
Q34660	J. K. Rowling	Warner Bros.
Q34660	J. K. Rowling	lista de filmes de maior bilheteria
Q34660	J. K. Rowling	Yate
Q34660	J. K. Rowling	Inglaterra
Q34660	J. K. Rowling	Manchester
Q34660	J. K. Rowling	Londres
Q34660	J. K. Rowling	Harry Potter e a Pedra Filosofal
Q34660	J. K. Rowling	Harry Potter e as Relíquias da Morte
Q34660	J. K. Rowling	The Casual Vacancy
Q34660	J. K. Rowling	The Cuckoo's Calling
Q34660	J. K. Rowling	O Bicho-da-Seda
Q34660	J. K. Rowling	Career of Evil
Q34660	J. K. Rowling	Lethal White
Q34660	J. K. Rowling	Harry Potter
Q34660	J. K. Rowling	Lista dos Ricos do Jornal Sunday Times
Q34660	J. K. Rowling	Time (revista)
Q34660	J. K. Rowling	Pessoa do Ano (revista Time)
Q34660	J. K. Rowling	Fandom de Harry Potter
Q34660	J. K. Rowling	Forbes
Q34660	J. K. Rowling	Comic Relief
Q34660	J. K. Rowling	Children's High Level Group
Q34660	J. K. Rowling	Children's High Level Group
Q34660	J. K. Rowling	Bloomsbury Publishing Plc
Q34660	J. K. Rowling	The Oprah Winfrey Show
Q34660	J. K. Rowling	Estação de King's Cross
Q34660	J. K. Rowling	Yate
Q34660	J. K. Rowling	Gloucestershire
Q34660	J. K. Rowling	Inglaterra
Q34660	J. K. Rowling	Estação de King's Cross
Q34660	J. K. Rowling	Escoceses
Q34660	J. K. Rowling	Ilha de Arran
Q34660	J. K. Rowling	Franceses
Q34660	J. K. Rowling	Cruz de Guerra 1914-1918 (França)
Q34660	J. K. Rowling	Courcelles-le-Comte
Q34660	J. K. Rowling	Primeira Guerra Mundial
Q34660	J. K. Rowling	Ordem Nacional da Legião de Honra
Q34660	J. K. Rowling	BBC
Q34660	J. K. Rowling	Winterbourne (Gloucestershire)
Q34660	J. K. Rowling	Winterbourne (Gloucestershire)
Q34660	J. K. Rowling	Abolicionismo
Q34660	J. K. Rowling	William Wilberforce
Q34660	J. K. Rowling	Hannah More
Q34660	J. K. Rowling	Alvo Dumbledore
Q34660	J. K. Rowling	Tutshill
Q34660	J. K. Rowling	Gloucestershire
Q34660	J. K. Rowling	Chepstow
Q34660	J. K. Rowling	País de Gales
Q34660	J. K. Rowling	Jessica Mitford
Q34660	J. K. Rowling	The Daily Telegraph
Q34660	J. K. Rowling	The Scotsman
Q34660	J. K. Rowling	Ensino Médio
Q34660	J. K. Rowling	Ford Anglia
Q34660	J. K. Rowling	família Weasley
Q34660	J. K. Rowling	Harry Potter e a Câmara Secreta
Q34660	J. K. Rowling	The Clash
Q34660	J. K. Rowling	General Certificate of Education Advanced Level
Q34660	J. K. Rowling	Universidade de Oxford
Q34660	J. K. Rowling	Bachelor of Arts
Q34660	J. K. Rowling	Língua francesa
Q34660	J. K. Rowling	Arte e cultura clássicas
Q34660	J. K. Rowling	Universidade de Exeter
Q34660	J. K. Rowling	Charles Dickens
Q34660	J. K. Rowling	J. R. R. Tolkien
Q34660	J. K. Rowling	The Smiths
Q34660	J. K. Rowling	Siouxsie Sioux
Q34660	J. K. Rowling	Paris
Q34660	J. K. Rowling	Londres
Q34660	J. K. Rowling	Amnesty International
Q34660	J. K. Rowling	The Scotsman
Q34660	J. K. Rowling	The Boston Globe
Q34660	J. K. Rowling	Clapham Junction (Metropolitano de Londres)
Q34660	J. K. Rowling	esclerose múltipla
Q34660	J. K. Rowling	The Guardian
Q34660	J. K. Rowling	Porto
Q34660	J. K. Rowling	Portugal
Q34660	J. K. Rowling	Concerto para violino e orquestra (Tchaikovsky)
Q34660	J. K. Rowling	Tchaikovsky
Q34660	J. K. Rowling	Jessica Mitford
Q34660	J. K. Rowling	aborto espontâneo
Q34660	J. K. Rowling	The Washington Post
Q34660	J. K. Rowling	violência doméstica
Q34660	J. K. Rowling	Edimburgo
Q34660	J. K. Rowling	Escócia
Q34660	J. K. Rowling	Transtorno depressivo maior
Q34660	J. K. Rowling	Dementadores
Q34660	J. K. Rowling	assistência social
Q34660	J. K. Rowling	Universidade de Edimburgo
Q34660	J. K. Rowling	Daily Telegraph
Q34660	J. K. Rowling	BBC
Q34660	J. K. Rowling	Gordon Brown
Q34660	J. K. Rowling	The New Yorker
Q34660	J. K. Rowling	Edimburgo
Q34660	J. K. Rowling	Harry Potter e a Pedra Filosofal
Q34660	J. K. Rowling	Christopher Little
Q34660	J. K. Rowling	Bloomsbury
Q34660	J. K. Rowling	Barnes & Noble
Q34660	J. K. Rowling	The New Zealand Herald
Q34660	J. K. Rowling	Scottish Arts Council
Q34660	J. K. Rowling	Nestlé Smarties Book Prize
Q34660	J. K. Rowling	Scholastic Corporation
Q34660	J. K. Rowling	The Daily Telegraph
Q34660	J. K. Rowling	Harry Potter e a Câmara Secreta
Q34660	J. K. Rowling	Harry Potter e o Prisioneiro de Azkaban
Q34660	J. K. Rowling	Beowulf
Q34660	J. K. Rowling	Seamus Heaney
Q34660	J. K. Rowling	Harry Potter e o Cálice de Fogo
Q34660	J. K. Rowling	The Herald
Q34660	J. K. Rowling	Biography Channel
Q34660	J. K. Rowling	Harry Potter e a Ordem da Fênix
Q34660	J. K. Rowling	Writer's block
Q34660	J. K. Rowling	Harry Potter e o Enigma do Príncipe
Q34660	J. K. Rowling	MSNBC
Q34660	J. K. Rowling	Harry Potter e as Relíquias da Morte
Q34660	J. K. Rowling	Bloomsbury Publishing Plc
Q34660	J. K. Rowling	Hermes
Q34660	J. K. Rowling	Hotel Balmoral
Q34660	J. K. Rowling	The Scotsman
Q34660	J. K. Rowling	Horário de Verão da Europa Ocidental
Q34660	J. K. Rowling	The Guardian
Q34660	J. K. Rowling	The Christian Science Monitor
Q34660	J. K. Rowling	Warner Bros.
Q34660	J. K. Rowling	The Scotsman
Q34660	J. K. Rowling	Harry Potter e a Pedra Filosofal (filme)
Q34660	J. K. Rowling	Harry Potter and the Chamber of Secrets (filme)
Q34660	J. K. Rowling	Chris Columbus
Q34660	J. K. Rowling	Harry Potter e o Prisioneiro de Azkaban (filme)
Q34660	J. K. Rowling	Alfonso Cuarón
Q34660	J. K. Rowling	Harry Potter e o Cálice de Fogo (filme)
Q34660	J. K. Rowling	Mike Newell
Q34660	J. K. Rowling	Harry Potter and the Order of the Phoenix (filme)
Q34660	J. K. Rowling	David Yates
Q34660	J. K. Rowling	Steven Kloves
Q34660	J. K. Rowling	Harry Potter and the Half-Blood Prince (filme)
Q34660	J. K. Rowling	Harry Potter and the Deathly Hallows – Part 1
Q34660	J. K. Rowling	Harry Potter and the Deathly Hallows – Part 2
Q34660	J. K. Rowling	The Times
Q34660	J. K. Rowling	Coca-Cola
Q34660	J. K. Rowling	Tie-in
Q34660	J. K. Rowling	Alan Rickman
Q34660	J. K. Rowling	Severo Snape
Q34660	J. K. Rowling	Robbie Coltrane
Q34660	J. K. Rowling	Rúbeo Hagrid
Q34660	J. K. Rowling	Daniel Radcliffe
Q34660	J. K. Rowling	Harry Potter
Q34660	J. K. Rowling	Steven Spielberg
Q34660	J. K. Rowling	Terry Gilliam
Q34660	J. K. Rowling	Monty Python
Q34660	J. K. Rowling	David Heyman
Q34660	J. K. Rowling	David Barron
Q34660	J. K. Rowling	David Yates
Q34660	J. K. Rowling	Mike Newell
Q34660	J. K. Rowling	Alfonso Cuarón
Q34660	J. K. Rowling	Newt Scamander
Q34660	J. K. Rowling	Animais Fantásticos e Onde Habitam
Q34660	J. K. Rowling	Business Wire
Q34660	J. K. Rowling	Forbes
Q34660	J. K. Rowling	Lista dos Ricos do Jornal Sunday Times
Q34660	J. K. Rowling	BBC Radio 4
Q34660	J. K. Rowling	Killiechassie House
Q34660	J. K. Rowling	Perth and Kinross
Q34660	J. K. Rowling	The Scotsman
Q34660	J. K. Rowling	Arquitetura georgiana
Q34660	J. K. Rowling	Kensington (Londres)
Q34660	J. K. Rowling	Daily Mail
Q34660	J. K. Rowling	The Casual Vacancy
Q34660	J. K. Rowling	BBC
Q34660	J. K. Rowling	Stephen Fry
Q34660	J. K. Rowling	The Cuckoo's Calling
Q34660	J. K. Rowling	The Sunday Times
Q34660	J. K. Rowling	The Independent
Q34660	J. K. Rowling	The Sunday Times
Q34660	J. K. Rowling	Twitter
Q34660	J. K. Rowling	Evening Standard
Q34660	J. K. Rowling	The New York Times
Q34660	J. K. Rowling	Robert Kennedy
Q34660	J. K. Rowling	Val McDermid
Q34660	J. K. Rowling	The Independent
Q34660	J. K. Rowling	Reuters
Q34660	J. K. Rowling	The Guardian
Q34660	J. K. Rowling	O Bicho-da-Seda
Q34660	J. K. Rowling	Career of Evil
Q34660	J. K. Rowling	Cormoran Strike (série)
Q34660	J. K. Rowling	Tom Burke
Q34660	J. K. Rowling	Deadline.com
Q34660	J. K. Rowling	jogo da forca
Q34660	J. K. Rowling	Twitter
Q34660	J. K. Rowling	Oprah Winfrey
Q34660	J. K. Rowling	MSNBC
Q34660	J. K. Rowling	Teatro Dolby
Q34660	J. K. Rowling	The Daily Telegraph
Q34660	J. K. Rowling	Pottermore
Q34660	J. K. Rowling	Harry Potter e a Criança Amaldiçoada
Q34660	J. K. Rowling	USA Today
Q34660	J. K. Rowling	Comic Relief
Q34660	J. K. Rowling	The Sunday Times
Q34660	J. K. Rowling	Animais Fantásticos e Onde Habitam
Q34660	J. K. Rowling	Quadribol Através dos Séculos
Q34660	J. K. Rowling	Hogwarts
Q34660	J. K. Rowling	eurodeputada
Q34660	J. K. Rowling	Children's High Level Group
Q34660	J. K. Rowling	Bucareste
Q34660	J. K. Rowling	Os Contos de Beedle, o Bardo
Q34660	J. K. Rowling	Amazon.com
Q34660	J. K. Rowling	Dia das crianças
Q34660	J. K. Rowling	cerimônia de abertura dos Jogos Olímpicos de Verão de 2012
Q34660	J. K. Rowling	Peter Pan
Q34660	J. K. Rowling	J. M. Barrie
Q34660	J. K. Rowling	Universidade de Edimburgo
Q34660	J. K. Rowling	Doris Lessing
Q34660	J. K. Rowling	Margaret Atwood
Q34660	J. K. Rowling	Lauren Child
Q34660	J. K. Rowling	Richard Ford
Q34660	J. K. Rowling	Neil Gaiman
Q34660	J. K. Rowling	Nick Hornby
Q34660	J. K. Rowling	Tom Stoppard
Q34660	J. K. Rowling	Irvine Welsh
Q34660	J. K. Rowling	ISO 216
Q34660	J. K. Rowling	PEN (clube)
Q34660	J. K. Rowling	Harry Potter (prequela)
Q34660	J. K. Rowling	Tiago Potter
Q34660	J. K. Rowling	Sirius Black
Q34660	J. K. Rowling	Stephen King
Q34660	J. K. Rowling	John Irving
